xml_file,wav_file,token_n,start,end,orth,ipa_gold,ipa_notone,ipa_full_normalized,changed,source_corpus
CONFIG-body_parts-head_foot_01_02_TS.xml,CONFIG-body_parts-head_foot_01_02_TS.wav,,0,4.20,chikuchi inkaa xinu ra chininu inkaa tsa'u,,,t͡ʃikut͡ʃi iŋk̬ãː ʃinũ ɾa t͡ʃininũ iŋk̬aa t͡saʔo̰,,sentence-level-full
CONFIG-body_parts-head_foot_01_02_TS.xml,CONFIG-body_parts-head_foot_01_02_TS.wav,,51,56,inkaa,iŋk̬aː˥↘ꜛ,iŋk̬aːꜛ,iŋk̬aa,yes,sentence-level-word
CONFIG-body_parts-head_foot_01_02_TS.xml,CONFIG-body_parts-head_foot_01_02_TS.wav,,56,62,xinu,ʃi↘nũ↗ꜜ,ʃinũ,ʃinũ,yes,sentence-level-word
CONFIG-body_parts-head_foot_01_02_TS.xml,CONFIG-body_parts-head_foot_01_02_TS.wav,,62,64,ra,ɾ˧a,ɾa,ɾa,yes,sentence-level-word
CONFIG-body_parts-head_foot_01_02_TS.xml,CONFIG-body_parts-head_foot_01_02_TS.wav,,64,72,chininu,tʃi˥n↘inũː↘↗ꜜ,tʃininũː,t͡ʃininũː,yes,sentence-level-word
CONFIG-body_parts-head_foot_01_02_TS.xml,CONFIG-body_parts-head_foot_01_02_TS.wav,,77,95,tsa'u,tsa̰∙ʔṵ↗ꜜ,tsa̰ʔṵ,t͡saʔṵ,yes,sentence-level-word
CONFIG-body_parts-head_foot_01_02_TS.xml,CONFIG-body_parts-head_foot_01_02_TS.wav,,72,77,inkaa,iŋk̬aː˥↘,iŋk̬aː,iŋk̬aa,yes,sentence-level-word
CONFIG-body_parts-head_foot_01_02_TS.xml,CONFIG-body_parts-head_foot_01_02_TS.wav,,43,51,chikuchi,tʃi˥k˩utʃi↗ꜜ,tʃikutʃi,t͡ʃikut͡ʃi,yes,sentence-level-word
CONFIG-body_parts-head_foot_01_02_TS.xml,CONFIG-body_parts-head_foot_01_02_TS.wav,,4.20,8.11,chikuchi inkaa xinu ra chininu inkaa tsa'u,,,t͡ʃikut͡ʃi iŋk̬aa ʃinũ ɾa t͡ʃininũː iŋk̬aa t͡saʔṵ,,sentence-level-full
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,31,75,na,na˩,na,na,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,15,20,xichi,ʃi˩tʃ˩i,ʃitʃi,ʃit͡ʃi,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,12,15,tsi,tsi˩ꜛ,tsiꜛ,t͡si,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,20,23,na,na˩,na,na,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,9,12,na,na↘,na,na,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,28,31,nuu,nũː↘↗ꜜ,nũː,nũː,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,1,9,ntuchinuu,du˥tʃi↘n↘↗ũː,dutʃinũː,dut͡ʃinũː,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,23,28,inkaa,iŋk̬↘ai,iŋk̬ai,iŋk̬ai,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,0,4.63,ntuchinuu na tsi xichi na inkaa nuu na,,,dut͡ʃinũː na t͡si ʃit͡ʃi na iŋk̬ai nũː na,,sentence-level-full
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,45,48,tsi,tsi˩,tsi,t͡si,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,42,45,na,na˩,na,na,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,57,63,inkai,iŋk̬ai↘,iŋk̬ai,iŋk̬ai,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,48,54,xichi,ʃi˥tʃi˩,ʃitʃi,ʃit͡ʃi,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,54,57,na,na˩,na,na,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,66,76,na,na↘,na,na,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,63,66,nuu,nũː↘↗,nũː,nũː,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,34,42,ntuchinuu,du˥ꜜtʃi˩ũː↘↗ꜜ,dutʃiũː,dut͡ʃiũː,yes,sentence-level-word
CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.xml,CONFIG-body_parts-nose_eyes_face_3form-all_01_02_TS.wav,,4.63,9.56,ntuchinuu na tsi xichi na inkai nuu na,,,dut͡ʃiũː na t͡si ʃit͡ʃi na iŋk̬ai nũː na,,sentence-level-full
CORP_bone_01_02_03_spkrTS.xml,CORP_bone_01_02_03_spkrTS.wav,1,0,0.76,kiche'e,ki˥ꜜtʃ∙ɛ̰ʔɛ̰˥,kitʃɛ̰ʔɛ̰,kit͡ʃɛʔɛ̰,yes,single-word
CORP_bone_01_02_03_spkrTS.xml,CORP_bone_01_02_03_spkrTS.wav,2,0.76,1.58,kiche'e,ki˥tʃɛ̰∙ʔɛ̰˥ꜜ,kitʃɛ̰ʔɛ̰,kit͡ʃɛʔɛ̰,yes,single-word
CORP_bone_01_02_03_spkrTS.xml,CORP_bone_01_02_03_spkrTS.wav,3,1.58,2.39,kiche'e,ki∙tʃɛ̰∙ʔɛ̰˥,kitʃɛ̰ʔɛ̰,kit͡ʃɛʔɛ̰,yes,single-word
CORP_butt_01_02_03_spkrTS.xml,CORP_butt_01_02_03_spkrTS.wav,1,0,0.88,xicha,ʃi˧tʃa˩,ʃitʃa,ʃit͡ʃa,yes,single-word
CORP_butt_01_02_03_spkrTS.xml,CORP_butt_01_02_03_spkrTS.wav,2,0.88,1.72,xicha,ʃi˧tʃa˩,ʃitʃa,ʃit͡ʃa,yes,single-word
CORP_butt_01_02_03_spkrTS.xml,CORP_butt_01_02_03_spkrTS.wav,3,1.72,2.52,xicha,ʃi˧tʃa˩,ʃitʃa,ʃit͡ʃa,yes,single-word
CORP_ears_01_02_03_spkrTS.xml,CORP_ears_01_02_03_spkrTS.wav,1,0,0.82,so'o,so̰∙ʔo̰↗,so̰ʔo̰,soʔo̰,yes,single-word
CORP_ears_01_02_03_spkrTS.xml,CORP_ears_01_02_03_spkrTS.wav,2,0.82,1.65,so'o,so̰˩ʔo̰˧,so̰ʔo̰,soʔo̰,yes,single-word
CORP_ears_01_02_03_spkrTS.xml,CORP_ears_01_02_03_spkrTS.wav,3,1.65,2.44,so'o,so̰∙ʔo̰↗ꜜ,so̰ʔo̰,soʔo̰,yes,single-word
CORP_eyes_01_02_03_spkrTS.xml,CORP_eyes_01_02_03_spkrTS.wav,1,0,1.30,ntuchinuu,du˧tʃi˥nũː↘↗,dutʃinũː,dut͡ʃinũː,yes,single-word
CORP_eyes_01_02_03_spkrTS.xml,CORP_eyes_01_02_03_spkrTS.wav,2,1.30,2.49,ntuchinuu,d̪u˧tʃi˥nũː↘↗,d̪utʃinũː,dut͡ʃinũː,yes,single-word
CORP_eyes_01_02_03_spkrTS.xml,CORP_eyes_01_02_03_spkrTS.wav,3,2.49,3.71,ntuchinuu,ndu˧tʃi˥nũː↘↗,ndutʃinũː,ndut͡ʃinũː,yes,single-word
CORP_face_01_02_03_spkrTS.xml,CORP_face_01_02_03_spkrTS.wav,1,0,0.65,nuu,nũː↘↗,nũː,nũː,yes,single-word
CORP_face_01_02_03_spkrTS.xml,CORP_face_01_02_03_spkrTS.wav,2,0.65,1.31,nuu,n↘↗ũː,nũː,nũː,yes,single-word
CORP_face_01_02_03_spkrTS.xml,CORP_face_01_02_03_spkrTS.wav,3,1.31,1.92,nuu,nũː↘↗,nũː,nũː,yes,single-word
CORP_head_01_02_03_spkrTS.xml,CORP_head_01_02_03_spkrTS.wav,1,0,1.00,xiní,ʃi↘ni↗,ʃini,ʃini,yes,single-word
CORP_head_01_02_03_spkrTS.xml,CORP_head_01_02_03_spkrTS.wav,2,1.00,1.96,xiní,ʃi↘ꜜni↗,ʃini,ʃini,yes,single-word
CORP_head_01_02_03_spkrTS.xml,CORP_head_01_02_03_spkrTS.wav,3,1.96,2.93,xiní,ʃi˩ni↗,ʃini,ʃini,yes,single-word
CORP_leg-1s_01_02_03_TS.xml,CORP_leg-1s_01_02_03_TS.wav,1,0,1.29,si'i̠n,sḭ̃˧ʔḭ̃↘,sḭ̃ʔḭ̃,sḭ̃ʔḭ̃,yes,single-word
CORP_leg-1s_01_02_03_TS.xml,CORP_leg-1s_01_02_03_TS.wav,2,1.29,2.46,si'i̠n,sḭ̃˧ꜜʔḭ̃↘,sḭ̃ʔḭ̃,sḭ̃ʔḭ̃,yes,single-word
CORP_leg-1s_01_02_03_TS.xml,CORP_leg-1s_01_02_03_TS.wav,3,2.46,3.47,si'in,sḭ̃˧ꜜʔḭ̃↘,sḭ̃ʔḭ̃,sḭ̃ʔḭ̃,yes,single-word
CORP_leg-3s-inf_01_02_03_TS.xml,CORP_leg-3s-inf_01_02_03_TS.wav,1,0,1.27,si'a,sḭ̃∙ʔa↘,sḭ̃ʔa,sḭ̃ʔa,yes,single-word
CORP_leg-3s-inf_01_02_03_TS.xml,CORP_leg-3s-inf_01_02_03_TS.wav,2,1.27,2.39,si'a,sḭ̃˩ʔa↘,sḭ̃ʔa,sḭ̃ʔa,yes,single-word
CORP_leg-3s-inf_01_02_03_TS.xml,CORP_leg-3s-inf_01_02_03_TS.wav,3,2.39,3.52,si'a,sḭ̃ʔ˩a↘,sḭ̃ʔa,sḭ̃ʔa,yes,single-word
CORP_leg-3s-inf_01_02_03_TS.xml,CORP_leg-3s-inf_01_02_03_TS.wav,4,3.52,4.46,si'a,sĩ˩ʔa↘,sĩʔa,sĩʔa,yes,single-word
CORP_mouth_01_02_spkrTS.xml,CORP_mouth_01_02_spkrTS.wav,1,0,0.61,yu'u,ju˧ʔu↗,juʔu,juʔu,yes,single-word
CORP_mouth_01_02_spkrTS.xml,CORP_mouth_01_02_spkrTS.wav,2,0.61,1.23,yu'u,ju˧ʔu↗,juʔu,juʔu,yes,single-word
CORP_ribs_01_02_03_spkrTS.xml,CORP_ribs_01_02_03_spkrTS.wav,1,0,0.86,nchika,nʤi˩ka˥,nʤika,nd͡ʒika,yes,single-word
CORP_ribs_01_02_03_spkrTS.xml,CORP_ribs_01_02_03_spkrTS.wav,2,0.86,1.62,nchika,nʤi˩ka↗,nʤika,nd͡ʒika,yes,single-word
CORP_ribs_01_02_03_spkrTS.xml,CORP_ribs_01_02_03_spkrTS.wav,3,1.62,2.48,nchika,nʤi˩ka↗,nʤika,nd͡ʒika,yes,single-word
CORP_ribs_1st_sg_01_02_03_spkrTS.xml,CORP_ribs_1st_sg_01_02_03_spkrTS.wav,1,0,0.74,nchika̠,nʤi∙ka↘,nʤika,nd͡ʒika,yes,single-word
CORP_ribs_1st_sg_01_02_03_spkrTS.xml,CORP_ribs_1st_sg_01_02_03_spkrTS.wav,2,0.74,1.55,nchika̠,nʤi˩kaF,nʤikaF,nd͡ʒikaf,yes,single-word
CORP_ribs_1st_sg_01_02_03_spkrTS.xml,CORP_ribs_1st_sg_01_02_03_spkrTS.wav,3,1.55,2.41,nchika̠,nʤi˩ka↘,nʤika,nd͡ʒika,yes,single-word
CORP_skin_03_05_06_spkrJS.xml,CORP_skin_03_05_06_spkrJS.wav,1,0,0.99,ii,iː↘↗,iː,ii,yes,single-word
CORP_skin_03_05_06_spkrJS.xml,CORP_skin_03_05_06_spkrJS.wav,2,0.99,1.90,ii,iː↘↗,iː,ii,yes,single-word
CORP_skin_03_05_06_spkrJS.xml,CORP_skin_03_05_06_spkrJS.wav,3,1.90,2.68,ii,iː↘↗,iː,ii,yes,single-word
DEM-LOC-PROX_here_01_02_spkrJS.xml,DEM-LOC-PROX_here_01_02_spkrJS.wav,1,0,1.26,ño'o,ɲõ↗ʔõ˩ꜛ,ɲõʔõꜛ,ɲõʔõ,yes,single-word
DEM-LOC-PROX_here_01_02_spkrJS.xml,DEM-LOC-PROX_here_01_02_spkrJS.wav,2,1.26,2.81,ño'o,ɲõ↗ʔõ˩ꜛ,ɲõʔõꜛ,ɲõʔõ,yes,single-word
DEM-LOC_DIST_01_02_spkrJS.xml,DEM-LOC_DIST_01_02_spkrJS.wav,1,0,0.86,ika,i˧ka˥,ika,ika,yes,single-word
DEM-LOC_DIST_01_02_spkrJS.xml,DEM-LOC_DIST_01_02_spkrJS.wav,2,0.86,1.91,ika,i˧ka˥,ika,ika,yes,single-word
DEM_DIST_there_01_02_spkrJS.xml,DEM_DIST_there_01_02_spkrJS.wav,1,0,1.16,ñaka,ɲa↘k̬a↗,ɲak̬a,ɲak̬a,yes,single-word
DEM_DIST_there_01_02_spkrJS.xml,DEM_DIST_there_01_02_spkrJS.wav,2,1.16,2.52,ñaka,ɲa˩k̬a↗,ɲak̬a,ɲak̬a,yes,single-word
DEM_PROX_this_01_02_spkrJS.xml,DEM_PROX_this_01_02_spkrJS.wav,1,0,1.40,yo'o,jo˥ʔo˧,joʔo,joʔo,yes,single-word
DEM_PROX_this_01_02_spkrJS.xml,DEM_PROX_this_01_02_spkrJS.wav,2,1.40,2.79,yo'o,jo˥ʔo˩,joʔo,joʔo,yes,single-word
DGTS_1-10_01_spkrTS.xml,DGTS_1-10_01_spkrTS.wav,1,0.25,0.82,in,ĩː˧,ĩː,ĩː,yes,single-word
DGTS_1-10_01_spkrTS.xml,DGTS_1-10_01_spkrTS.wav,2,0.82,1.47,uvi,o↘βi˩,oβi,oβi,yes,single-word
DGTS_1-10_01_spkrTS.xml,DGTS_1-10_01_spkrTS.wav,3,1.47,2.21,uni,u˩ni˩,uni,uni,yes,single-word
DGTS_1-10_01_spkrTS.xml,DGTS_1-10_01_spkrTS.wav,4,2.21,2.83,kumi,ku˩mi↗,kumi,kumi,yes,single-word
DGTS_1-10_01_spkrTS.xml,DGTS_1-10_01_spkrTS.wav,5,2.83,3.63,u'un,ũ∙ʔm̩̰↘,ũʔm̩̰,ũʔm̰,yes,single-word
DGTS_1-10_01_spkrTS.xml,DGTS_1-10_01_spkrTS.wav,6,3.63,4.55,iñu,ĩ˧ɲõ˧,ĩɲõ,ĩɲõ,yes,single-word
DGTS_1-10_01_spkrTS.xml,DGTS_1-10_01_spkrTS.wav,7,4.55,5.52,utsa,u˩tsa↘,utsa,ut͡sa,yes,single-word
DGTS_1-10_01_spkrTS.xml,DGTS_1-10_01_spkrTS.wav,8,5.52,6.33,una,ũ↘na˩,ũna,ũna,yes,single-word
DGTS_1-10_01_spkrTS.xml,DGTS_1-10_01_spkrTS.wav,9,6.33,7.00,iin,i:↘,i:,i:,yes,single-word
DGTS_1-10_01_spkrTS.xml,DGTS_1-10_01_spkrTS.wav,10,7.00,7.77,utsi,u↘tsi↘,utsi,ut͡si,yes,single-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,17,19,in,iː˥,iː,ii,yes,sentence-level-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,5,7,in,ĩː˥,ĩː,ĩː,yes,sentence-level-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,11,13,iin,ĩː↘,ĩː,ĩː,yes,sentence-level-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,7,9,iin,iː↘,iː,ii,yes,sentence-level-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,1,3,in,ĩː˥,ĩː,ĩː,yes,sentence-level-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,15,17,iin,ĩː↘,ĩː,ĩː,yes,sentence-level-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,19,31,iin,ĩː↘,ĩː,ĩː,yes,sentence-level-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,9,11,in,ĩː˥,ĩː,ĩː,yes,sentence-level-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,13,15,in,iː˥,iː,ii,yes,sentence-level-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,3,5,iin,iː↘,iː,ii,yes,sentence-level-word
DGTS_191919191919_01_spkrTS.xml,DGTS_191919191919_01_spkrTS.wav,,0,7.84,in iin in iin in iin in iin in iin,,,ĩː ii ĩː ii ĩː ĩː ii ĩː ii ĩː,,sentence-level-full
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,31,35,u'un,m̩̰∙ʔ˩m̩̰,m̩̰ʔm̩̰,mʔm̰,yes,sentence-level-word
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,7,9,in,ĩː˥,ĩː,ĩː,yes,sentence-level-word
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,18,22,u'un,õ̰∙ʔ˩m̩̰,õ̰ʔm̩̰,õ̰ʔm̰,yes,sentence-level-word
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,24,26,in,ĩː↘ꜜ,ĩː,ĩː,yes,sentence-level-word
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,22,24,in,ĩː↘ꜜ,ĩː,ĩː,yes,sentence-level-word
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,9,14,u'un,m̩̰∙ʔm̩̰˩,m̩̰ʔm̩̰,mʔm̰,yes,sentence-level-word
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,35,51,kumi,ku↘mi↗,kumi,kumi,yes,sentence-level-word
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,14,18,uvi,u↘βi˩,uβi,uβi,yes,sentence-level-word
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,1,7,kumi,ku↘mi↗,kumi,kumi,yes,sentence-level-word
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,26,31,u'un,m̩̰∙ʔm̩̰˩,m̩̰ʔm̩̰,mʔm̰,yes,sentence-level-word
DGTS_415-251-1554_01_spkrTS.xml,DGTS_415-251-1554_01_spkrTS.wav,,0,5.69,kumi in u'un uvi u'un in in u'un u'un kumi,,,kumi ĩː mʔm̰ uβi õ̰ʔm̰ ĩː ĩː mʔm̰ mʔm̰ kumi,,sentence-level-full
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,1,6,va'a,mba̰ː∙,mba̰ː,mba̰a̰,yes,sentence-level-word
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,9,35,yu,ju↘,ju,ju,yes,sentence-level-word
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,6,9,yee,jeː˥,jeː,jee,yes,sentence-level-word
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,0,1.43,va'a yee yu,,,mba̰a̰ jee ju,,sentence-level-full
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,14,17,yee,jeː↗↘,jeː,jee,yes,sentence-level-word
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,17,36,yu,ju˩,ju,ju,yes,sentence-level-word
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,11,14,va'a,ba̰ː˥,ba̰ː,ba̰a̰,yes,sentence-level-word
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,1.43,2.64,va'a yee yu,,,ba̰a̰ jee ju,,sentence-level-full
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,25,29,yee,jeː↗↘,jeː,jee,yes,sentence-level-word
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,29,37,yu,ju↘,ju,ju,yes,sentence-level-word
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,20,25,va'a,mβa̰ː↘,mβa̰ː,mβa̰a̰,yes,sentence-level-word
GRT_RESP-hello-how_are_you_inf_01_02_03_TS.xml,GRT_RESP-hello-how_are_you_inf_01_02_03_TS.wav,,2.64,3.73,va'a yee yu,,,mβa̰a̰ jee ju,,sentence-level-full
GRT_hello-how_are_you-form_01_spkrTS.xml,GRT_hello-how_are_you-form_01_spkrTS.wav,,1,7,taku,t̪a˩ku˩,t̪aku,taku,yes,sentence-level-word
GRT_hello-how_are_you-form_01_spkrTS.xml,GRT_hello-how_are_you-form_01_spkrTS.wav,,7,11,ni,ni↗,ni,ni,yes,sentence-level-word
GRT_hello-how_are_you-form_01_spkrTS.xml,GRT_hello-how_are_you-form_01_spkrTS.wav,,0,1.03,taku ni,,,taku ni,,sentence-level-full
GRT_hello-how_are_you_inf_02_spkrTS.xml,GRT_hello-how_are_you_inf_02_spkrTS.wav,1,0,0.69,taku,t̪a∙ku↗,t̪aku,taku,yes,single-word
N-LOC_Yucunany_01_TS.xml,N-LOC_Yucunany_01_TS.wav,1,0,0.96,Yucunani,ju˧ku˥na˧ni˩,jukunani,jukunani,yes,single-word
N-V_pain-hurt-JS-TTS.xml,N-V_pain-hurt-JS-TTS.wav,,,,ii,iː↗,iː,ii,yes,whole-utterance
NP-ADJ_short_man_01_02_JS.xml,NP-ADJ_short_man_01_02_JS.wav,,1,4,chaa,tʃaː˩,tʃaː,t͡ʃaa,yes,sentence-level-word
NP-ADJ_short_man_01_02_JS.xml,NP-ADJ_short_man_01_02_JS.wav,,4,22,cha'a,tʃa˥ʔa˩,tʃaʔa,t͡ʃaʔa,yes,sentence-level-word
NP-ADJ_short_man_01_02_JS.xml,NP-ADJ_short_man_01_02_JS.wav,,0,1.95,chaa cha'a,,,t͡ʃaa t͡ʃaʔa,,sentence-level-full
NP-ADJ_short_man_01_02_JS.xml,NP-ADJ_short_man_01_02_JS.wav,,10,13,chaa,tʃaː˩,tʃaː,t͡ʃaa,yes,sentence-level-word
NP-ADJ_short_man_01_02_JS.xml,NP-ADJ_short_man_01_02_JS.wav,,13,23,cha'a,tʃa̰˥ʔ˩a,tʃa̰ʔa,t͡ʃaʔa,yes,sentence-level-word
NP-ADJ_short_man_01_02_JS.xml,NP-ADJ_short_man_01_02_JS.wav,,1.95,3.79,chaa cha'a,,,t͡ʃaa t͡ʃaʔa,,sentence-level-full
NP-ADJ_tall_woman_01_02_03_JS.xml,NP-ADJ_tall_woman_01_02_03_JS.wav,,1,4,ña'a,ɲã̰ː↗↘,ɲã̰ː,ɲã̰ː,yes,sentence-level-word
NP-ADJ_tall_woman_01_02_03_JS.xml,NP-ADJ_tall_woman_01_02_03_JS.wav,,4,19,suku,su˥ku↘,suku,suku,yes,sentence-level-word
NP-ADJ_tall_woman_01_02_03_JS.xml,NP-ADJ_tall_woman_01_02_03_JS.wav,,0,1.47,ña'a suku,,,ɲã̰ː suku,,sentence-level-full
NP-ADJ_tall_woman_01_02_03_JS.xml,NP-ADJ_tall_woman_01_02_03_JS.wav,,10,13,ña'a,ɲã̰ː↗↘,ɲã̰ː,ɲã̰ː,yes,sentence-level-word
NP-ADJ_tall_woman_01_02_03_JS.xml,NP-ADJ_tall_woman_01_02_03_JS.wav,,13,20,suku,s˥uk↘u,suku,suku,yes,sentence-level-word
NP-ADJ_tall_woman_01_02_03_JS.xml,NP-ADJ_tall_woman_01_02_03_JS.wav,,1.47,3.05,ña'a suku,,,ɲã̰ː suku,,sentence-level-full
NP_LOC_river-lake_bed_01_02_03_spkrTS.xml,NP_LOC_river-lake_bed_01_02_03_spkrTS.wav,,1,4,yu'u,ju↗↘,ju,ju,yes,sentence-level-word
NP_LOC_river-lake_bed_01_02_03_spkrTS.xml,NP_LOC_river-lake_bed_01_02_03_spkrTS.wav,,4,29,yucha,ju↘tʃa˩,jutʃa,jut͡ʃa,yes,sentence-level-word
NP_LOC_river-lake_bed_01_02_03_spkrTS.xml,NP_LOC_river-lake_bed_01_02_03_spkrTS.wav,,0,0.79,yu'u yucha,,,ju jut͡ʃa,,sentence-level-full
NP_LOC_river-lake_bed_01_02_03_spkrTS.xml,NP_LOC_river-lake_bed_01_02_03_spkrTS.wav,,10,13,yu'u,ju↗↘,ju,ju,yes,sentence-level-word
NP_LOC_river-lake_bed_01_02_03_spkrTS.xml,NP_LOC_river-lake_bed_01_02_03_spkrTS.wav,,13,30,yucha,ju↘tʃa˩,jutʃa,jut͡ʃa,yes,sentence-level-word
NP_LOC_river-lake_bed_01_02_03_spkrTS.xml,NP_LOC_river-lake_bed_01_02_03_spkrTS.wav,,0.79,1.95,yu'u yucha,,,ju jut͡ʃa,,sentence-level-full
NP_LOC_river-lake_bed_01_02_03_spkrTS.xml,NP_LOC_river-lake_bed_01_02_03_spkrTS.wav,,17,20,yu'u,ju↗↘,ju,ju,yes,sentence-level-word
NP_LOC_river-lake_bed_01_02_03_spkrTS.xml,NP_LOC_river-lake_bed_01_02_03_spkrTS.wav,,20,31,yucha,ju↘tʃa∙,jutʃa,jut͡ʃa,yes,sentence-level-word
NP_LOC_river-lake_bed_01_02_03_spkrTS.xml,NP_LOC_river-lake_bed_01_02_03_spkrTS.wav,,1.95,2.98,yu'u yucha,,,ju jut͡ʃa,,sentence-level-full
